x,truth,SR (ours),polynomial,random_forest,mlp
-2.272841051314143,1.3842642417100037,1.384264241710004,1.387888029078,1.3253863710911955,1.3833907032860768
-2.2528160200250316,1.381949852084666,1.3819498520846665,1.385079936818316,1.3252979658820254,1.3814539507388035
-2.2327909887359194,1.379112266206187,1.3791122662061874,1.381743394112895,1.3252979658820254,1.3784874247613363
-2.212765957446808,1.3757553036583563,1.3757553036583567,1.377883303513514,1.325221863213898,1.3746259951080473
-2.192740926157697,1.3718831232824584,1.3718831232824589,1.3735049031797124,1.325221863213898,1.3706236558914064
-2.1727158948685856,1.3675002189503433,1.3675002189503438,1.3686137605882327,1.325221863213898,1.3665355639364865
-2.1526908635794744,1.3626114151645483,1.3626114151645488,1.363215766120863,1.325221863213898,1.3622759880401516
-2.132665832290363,1.3572218624882766,1.357221862488277,1.3573171265355204,1.3246091239051454,1.356648787448704
-2.112640801001252,1.3513370328081231,1.3513370328081236,1.3509243583254125,1.3242498258035982,1.3510215868572562
-2.0926157697121397,1.3449627144325182,1.3449627144325187,1.3440442809710587,1.3242498258035982,1.3453943862658082
-2.0725907384230284,1.3381050070289418,1.3381050070289422,1.3366840100898794,1.3233633901981197,1.3397671856743603
-2.052565707133917,1.330770316403033,1.3307703164030333,1.328850950488068,1.3233633901981197,1.3325877206153522
-2.032540675844806,1.3229653491228066,1.322965349122807,1.320552789119366,1.320041133659408,1.3247280732569762
-2.0125156445556946,1.314697106991257,1.3146971069912574,1.3117974879553769,1.3164241134634327,1.3159443126524624
-1.9924906132665834,1.305972881370698,1.3059728813706983,1.3025932767719033,1.313730683793967,1.3063672419199177
-1.9724655819774712,1.2968002473622737,1.2968002473622742,1.2929486458559216,1.3135097586417788,1.2964927914031972
-1.95244055068836,1.2871870578441316,1.287187057844132,1.2828723386375436,1.3111094087402162,1.286618340886477
-1.9324155193992487,1.2771414373718135,1.277141437371814,1.2723733442514789,1.3110104801154512,1.2767438903697568
-1.9123904881101375,1.266671775944511,1.2666717759445114,1.2614608900323323,1.3012396860001516,1.2668694398530362
-1.8923654568210262,1.255786722640861,1.2557867226408614,1.2501444339480612,1.2884415588623512,1.2567637388542985
-1.872340425531915,1.244495179128045,1.2444951791280454,1.2384336569759191,1.2874731251429303,1.2457977909762332
-1.8523153942428037,1.2328062930480082,1.2328062930480086,1.2263384554250707,1.2856589637551425,1.2332705890034654
-1.8322903629536915,1.2207294512846625,1.220729451284663,1.2138689332101578,1.244057770373722,1.2198734907115807
-1.8122653316645803,1.2082742731160159,1.2082742731160163,1.2010353940798764,1.2350202617564623,1.206476392419697
-1.792240300375469,1.1954506032551944,1.1954506032551946,1.1878483338047436,1.1980234621768304,1.1930792941278132
-1.7722152690863577,1.1822685047844044,1.1822685047844046,1.1743184323281193,1.1780006018822562,1.17923662478671
-1.7521902377972465,1.1687382519859135,1.168738251985914,1.1604565458844298,1.1780006018822562,1.1650706193829576
-1.7321652065081352,1.1548703230741804,1.1548703230741806,1.1462736990886822,1.1780006018822562,1.1502353909071286
-1.712140175219024,1.1406753928333113,1.1406753928333115,1.1317810770011043,1.175996874480482,1.1338543365327418
-1.6921151439299118,1.1261643251640652,1.1261643251640656,1.116990017170846,1.164211802322955,1.1171722495040364
-1.6720901126408005,1.1113481655446669,1.111348165544667,1.1019120016625816,1.164211802322955,1.1003162156152846
-1.6520650813516893,1.0962381334097215,1.0962381334097218,1.0865586490697994,1.138968568749516,1.0834601817265328
-1.632040050062578,1.0808456144515795,1.0808456144515797,1.0709417065185367,1.138968568749516,1.0666041478377812
-1.6120150187734668,1.0651821528485088,1.0651821528485093,1.055073041665284,1.1322945484763107,1.049748113949029
-1.5919899874843555,1.0492594434240865,1.049259443424087,1.038964634692701,1.0800029572197218,1.0328920800602772
-1.5719649561952442,1.033089323742232,1.0330893237422325,1.0226285703067828,0.9962484971127529,1.0160360461715257
-1.551939924906132,1.0166837661423518,1.0166837661423522,1.006077029739038,0.9785186405794807,0.9991800122827729
-1.5319148936170208,1.0000548697190716,1.0000548697190719,0.9893222827572375,0.9320970542874085,0.9823239783940213
-1.5118898623279096,0.9832148522510644,0.9832148522510648,0.9723766796881871,0.9262407649272291,0.9654679445052693
-1.4918648310387983,0.9661760420835068,0.966176042083507,0.9552526434559802,0.9079848106364063,0.9486119106165177
-1.471839799749687,0.9489508699687025,0.9489508699687028,0.937962661639154,0.9079848106364063,0.9317558767277657
-1.4518147684605758,0.9315518608694395,0.9315518608694399,0.9205192785500672,0.9079848106364063,0.9148998428390139
-1.4317897371714645,0.913991625729653,0.9139916257296533,0.9029350873398133,0.9029153959242043,0.898043808950262
-1.4117647058823524,0.8962828532169789,0.8962828532169792,0.885222722131973,0.879371673382957,0.8811877750615096
-1.391739674593241,0.8784383014417991,0.8784383014417996,0.8673948501883707,0.879371673382957,0.8643317411727577
-1.3717146433041298,0.8604707896573668,0.8604707896573671,0.8494641641100592,0.8461818969870651,0.847475707284006
-1.3516896120150186,0.8423931899456303,0.8423931899456306,0.8314433740766342,0.8461818969870651,0.830619673395254
-1.3316645807259073,0.8242184188933546,0.8242184188933549,0.8133452001269769,0.8041069726749103,0.8137636395065021
-1.311639549436796,0.8059594292631468,0.8059594292631471,0.7951823644844805,0.7980992084115616,0.7969076056177502
-1.2916145181476848,0.7876292016639904,0.7876292016639906,0.7769675839297262,0.7974789904571574,0.7800515717289985
-1.2715894868585726,0.7692407362258827,0.769240736225883,0.7587135622235924,0.7812952741623783,0.763195537840246
-1.2515644555694614,0.750807044283172,0.7508070442831722,0.7404329825837049,0.7730592799009232,0.7463395039514941
-1.2315394242803501,0.7323411400711605,0.7323411400711607,0.7221385002170756,0.7205038328045353,0.7294834700627423
-1.2115143929912389,0.7138560324405555,0.7138560324405557,0.7038427349117519,0.7205038328045353,0.7126274361739905
-1.1914893617021276,0.6953647165943114,0.6953647165943116,0.6855582636902874,0.6934498418556835,0.6957714022852386
-1.1714643304130163,0.6768801658513999,0.6768801658514001,0.6672976135277146,0.6934498418556835,0.6789153683964867
-1.151439299123905,0.6584153234420247,0.6584153234420249,0.6490732541367487,0.6665467197270378,0.6620593345077349
-1.131414267834793,0.6399830943387739,0.6399830943387741,0.6308975908228304,0.6665467197270378,0.6452033006189825
-1.1113892365456817,0.6215963371281846,0.6215963371281849,0.6127829574116527,0.6446698308266642,0.6283472667302306
-1.0913642052565704,0.603267855927152,0.6032678559271523,0.5947416092516641,0.6309307409846846,0.6114912328414787
-1.0713391739674591,0.5850103923486127,0.585010392348613,0.5767857162941193,0.6309307409846846,0.5946351989527271
-1.0513141426783479,0.5668366175208779,0.5668366175208781,0.5589273562530993,0.5759505883002608,0.5777791650639752
-1.0312891113892366,0.5487591241649693,0.5487591241649695,0.5411785078479391,0.5759505883002608,0.5609231311752233
-1.0112640801001254,0.530790418734276,0.5307904187342762,0.5235510441304411,0.4710437501520744,0.5440670972864714
-0.9912390488110132,0.512942913620809,0.5129429136208091,0.5060567258991903,0.4710437501520744,0.527211063397719
-0.971214017521902,0.4952289194322982,0.49522891943229835,0.48870719520329053,0.4635619017429321,0.510355029508967
-0.9511889862327907,0.4776606373443178,0.47766063734431796,0.4715139689377178,0.4607360792927373,0.49349899562021526
-0.9311639549436794,0.4602501515316096,0.46025015153160975,0.4544884325325288,0.44964499527521906,0.47664296173146337
-0.9111389236545682,0.4430094216827007,0.44300942168270085,0.4376418337380755,0.4436391314521055,0.4597869278427116
-0.8911138923654569,0.4259502756018803,0.4259502756018805,0.420985276508293,0.43970265910552464,0.4429308939539598
-0.8710888610763456,0.40908440190254475,0.4090844019025449,0.4045297149841892,0.3976706263237099,0.4260748600652079
-0.8510638297872335,0.392423342795868,0.3924233427958682,0.3882859475795065,0.3976706263237099,0.4092188261764554
-0.8310387984981222,0.37597848697870645,0.37597848697870656,0.37226461117055665,0.3976706263237099,0.39236279228770343
-0.811013767209011,0.3597610626245736,0.3597610626245737,0.3564761753921456,0.3976706263237099,0.3755067583989516
-0.7909887359198997,0.3437821304814903,0.3437821304814904,0.3409309370414907,0.34792609060927776,0.3586507245101998
-0.7709637046307884,0.3280525770804301,0.32805257708043023,0.3256390145919611,0.32936164901174825,0.34179469062144796
-0.7509386733416772,0.3125831080580295,0.31258310805802964,0.31061034281844624,0.26285692741713007,0.32493865673269606
-0.7309136420525659,0.2973842415971702,0.2973842415971703,0.2958546675361057,0.23186501950380792,0.30808262284394433
-0.7108886107634538,0.28246630198897027,0.2824663019889704,0.28138154045419583,0.22881358072946587,0.2912265889551917
-0.6908635794743425,0.2678394133196596,0.2678394133196597,0.2672003141466691,0.22429699643693213,0.27437055506644004
-0.6708385481852313,0.253513493285734,0.25351349328573414,0.253320137141129,0.22429699643693213,0.25751452117768814
-0.65081351689612,0.2394982471407323,0.2394982471407324,0.23974994912774517,0.2167153673320772,0.2406584872889364
-0.6307884856070087,0.2258031617768866,0.2258031617768867,0.22649847628964925,0.21550125613646004,0.22490710380655465
-0.6107634543178975,0.2124374999448364,0.21243749994483652,0.21357422675629156,0.21122491781606825,0.2127014744251377
-0.5907384230287862,0.19941029461451462,0.1994102946145147,0.20098548618121959,0.20508046643966665,0.20049584504372087
-0.5707133917396741,0.1867303434802395,0.18673034348023956,0.1887403134456579,0.18433857183659008,0.18829021566230342
-0.5506883604505628,0.17440620361296902,0.17440620361296907,0.17684653648925408,0.17190135746125,0.17608458628088658
-0.5306633291614515,0.16244618626258442,0.16244618626258447,0.1653117482692904,0.15131160480922207,0.16387895689946963
-0.5106382978723403,0.15085835181300578,0.15085835181300583,0.15414330284963784,0.13791324303400995,0.15167332751805274
-0.490613266583229,0.13965050489284173,0.13965050489284178,0.14334831162067163,0.13379404387502888,0.139467698136636
-0.47058823529411775,0.12883018964420073,0.12883018964420076,0.13293363965130822,0.12000855638739359,0.1272620687552189
-0.4505632040050065,0.11840468515220333,0.11840468515220337,0.12290590217431074,0.10012760239248192,0.11698141253250509
-0.43053817271589434,0.10838100103764746,0.1083810010376475,0.113271461205947,0.09705414319314798,0.10769504763206587
-0.4105131414267831,0.09876587321519305,0.09876587321519309,0.10403642230104271,0.09373291483265817,0.09840868273162702
-0.3904881101376718,0.0895657598193346,0.08956575981933462,0.09520663144441699,0.0917923513292759,0.08912231783118822
-0.37046307884856056,0.08078683730035448,0.0807868373003545,0.0867876720796742,0.08830792213937169,0.07983595293074945
-0.3504380475594493,0.07243499669234288,0.0724349966923429,0.0787848622762447,0.08336610644626,0.07054958803031054
-0.33041301627033803,0.06451584005528703,0.06451584005528706,0.07120325203553401,0.08174103475737414,0.0634457137143072
-0.3103879849812259,0.057034677093134936,0.05703467709313496,0.0640476207370334,0.08069772586690416,0.05669879996934184
-0.2903629536921146,0.04999652194964707,0.04999652194964709,0.057322474725124084,0.08064420796702165,0.04995188622437689
-0.27033792240300336,0.04340609018374705,0.04340609018374706,0.051032045037335494,0.08064420796702165,0.04320497247941192
-0.2503128911138921,0.03726779592599731,0.03726779592599733,0.04518028527473594,0.07887783936998452,0.036458058734446894
-0.23028785982478084,0.03158574921771717,0.031585749217717174,0.03977086961509635,0.07887783936998452,0.03033239719742266
-0.21026282853566958,0.0263637535341691,0.026363753534169112,0.03480719096942775,0.07887783936998452,0.025007959680431083
-0.19023779724655832,0.021605303493138932,0.02160530349313894,0.030292359282447667,0.07887783936998452,0.019683522163439285
-0.17021276595744617,0.01731358275013536,0.017313582750135368,0.026229199977472306,0.07739742720855804,0.014412224750687139
-0.1501877346683349,0.013491462081336352,0.013491462081336357,0.022620252546218578,0.07490888857118826,0.010178761147829105
-0.13016270337922364,0.01014149765530492,0.010141497655304924,0.019467769283919467,0.0743190626762994,0.0076372851937283465
-0.11013767209011238,0.007265929494402675,0.007265929494402678,0.016773714170137732,0.07287437605112823,0.00671960162668607
-0.09011264080100112,0.004866680126721056,0.004866680126721058,0.014539761895603465,0.07287437605112823,0.005856028447276937
-0.07008760951188986,0.002945353429252418,0.002945353429252419,0.012767297035367497,0.07287437605112823,0.004992455267867832
-0.0500625782227786,0.0015032336629193623,0.001503233662919363,0.011457413368503588,0.07287437605112823,0.004347540340972109
-0.030037546933666448,0.0005412846999783143,0.0005412846999783145,0.010610913344576756,0.07287437605112823,0.0053481449888776594
-0.010012515644555187,6.0149444210622004e-05,6.0149444210622024e-05,0.010228307696995231,0.07280087477489262,0.0064192962373968016
0.010012515644556075,6.014944421063268e-05,6.0149444210632704e-05,0.01030981520340879,0.07280087477489262,0.0079866295435531
0.030037546933666448,0.0005412846999783143,0.0005412846999783145,0.010855362593156781,0.07280087477489262,0.01177653907142405
0.0500625782227786,0.0015032336629193623,0.001503233662919363,0.011864584601826711,0.07280087477489262,0.015593235847483525
