seed,d,op_set,n_ops,eff_ops,truth,config,k_exhaustive,dedup,beam_width,poly_degree,mse_test,nmse_test,cv_score,recovered,complexity,n_fitted,n_skipped,time_s
20300753,1,full,8,9,exp(sqrt(sqrt(((x0 * (x0 * x0)) + log(cos(x0)))))),beam=5,3,none,5,2,439.9595645022201,0.7270641000210182,0.03253752890227088,False,5,4679,0,181.07655787467957
20300753,1,full,8,9,exp(sqrt(sqrt(((x0 * (x0 * x0)) + log(cos(x0)))))),beam=40,3,none,40,2,360.4156113717569,0.5956121272463192,-1.6233236294522893,False,8,16886,0,686.6029829978943
20300753,1,full,8,9,exp(sqrt(sqrt(((x0 * (x0 * x0)) + log(cos(x0)))))),poly_deg=0,3,none,15,0,371.52827141703904,0.6139765789517937,-1.5723928361585848,False,6,7797,0,149.347314119339
20300753,1,full,8,9,exp(sqrt(sqrt(((x0 * (x0 * x0)) + log(cos(x0)))))),poly_deg=1,3,none,15,1,38.54123709657458,0.06369210292091804,-1.1122969386029926,False,7,7897,0,151.28980588912964
20300753,1,full,8,9,exp(sqrt(sqrt(((x0 * (x0 * x0)) + log(cos(x0)))))),poly_deg=3,3,none,15,3,331.3395640763489,0.5475619156708014,1.0658221214491765,False,7,8210,0,169.79890370368958
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),default,3,none,15,2,0.007053157322047689,0.02135794154909614,-4.390596817937983,False,9,7507,0,109.47651267051697
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),k_ex=2,2,none,15,2,0.7026437750348323,2.1277030968980757,-1.2915263439377385,False,8,7638,0,762.7720022201538
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),k_ex=4,4,none,15,2,0.211657926758732,0.6409296463563704,-1.2906980037683042,False,6,19078,0,198.98486804962158
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),dedup=affine,3,affine,15,2,0.013868519830201891,0.04199580732164051,-3.9304263976834033,False,9,6167,1400,365.5979609489441
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),dedup=background,3,background,15,2,0.211657926758732,0.6409296463563704,-1.2906980037683042,False,6,5800,1734,282.1097469329834
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),k_ex=4+dedup,4,background,15,2,0.211657926758732,0.6409296463563704,-1.2906980037683042,False,6,10497,8575,242.58945202827454
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),beam=5,3,none,5,2,0.8936033354147879,2.7059552104709663,-0.8153278767306533,False,9,4297,0,163.01980686187744
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),beam=40,3,none,40,2,0.005140411533221244,0.015565881214877668,-4.661629985350027,False,9,15319,0,350.3429100513458
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),poly_deg=0,3,none,15,0,0.3022208819535629,0.9151668730687696,-1.460919984631611,False,7,7659,0,182.95141983032227
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),poly_deg=1,3,none,15,1,0.08238263341722929,0.24946607438992566,-2.9561137743414934,False,8,7551,0,150.13880610466003
20300754,1,full,8,7,exp(cos((cos((x0 * x0)) + ((x0 + (1.16 + x0)) / x0)))),poly_deg=3,3,none,15,3,0.20836617267543267,0.6309617570700593,-1.4709104032726494,False,10,7494,0,199.11576533317566
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),default,3,none,15,2,178.2489151282524,0.035869219724983636,-0.3853853525685311,False,5,8181,0,965.8106079101562
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),k_ex=2,2,none,15,2,198.63774769889764,0.03997208629719348,0.1427065170613803,False,3,8089,0,872.3841478824615
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),k_ex=4,4,none,15,2,178.2489151282524,0.035869219724983636,-0.3853853525685311,False,5,19449,0,177.6708118915558
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),dedup=affine,3,affine,15,2,178.2489151282524,0.035869219724983636,-0.3853853525685311,False,5,6365,1549,215.70186805725098
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),dedup=background,3,background,15,2,178.2489151282524,0.035869219724983636,-0.3853853525685311,False,5,6211,1802,261.653559923172
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),k_ex=4+dedup,4,background,15,2,178.2489151282524,0.035869219724983636,-0.3853853525685311,False,5,10639,8559,126.6086311340332
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),beam=5,3,none,5,2,198.63774769889764,0.03997208629719348,0.1427065170613803,False,3,4588,0,130.90485000610352
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),beam=40,3,none,40,2,20.469982315829437,0.004119196422175802,-1.502220684386889,False,7,16759,0,416.5528767108917
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),poly_deg=0,3,none,15,0,187.3030568967049,0.037691194351197214,-2.283042758022541,False,4,8029,0,159.54810905456543
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),poly_deg=1,3,none,15,1,640.2234839912946,0.12883285603087774,0.7041257918951632,False,2,8021,0,140.5716371536255
20300755,1,full,8,9,(exp(x0) / (cos(sin((x0 * cos(x0)))) - (x0 - -2.66))),poly_deg=3,3,none,15,3,145.75515327539472,0.029330465294120294,1.1628689085374053,False,6,8014,0,154.69651412963867
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),default,3,none,15,2,6.5116163078049895e-24,2.9360180805450365e-19,-27.631021115921545,True,6,5375,0,393.0445909500122
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),k_ex=2,2,none,15,2,0.005149645643869479,232.19200892838563,-4.703359795291772,False,8,7659,0,1016.2256088256836
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),k_ex=4,4,none,15,2,4.881607686524613e-06,0.2201064643901792,-13.034128811516283,False,7,19280,0,287.25108313560486
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),dedup=affine,3,affine,15,2,1.3351724299928243,60201.49544753525,-2.5559151395445086,False,8,5935,1646,226.64176297187805
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),dedup=background,3,background,15,2,9.850978188183443e-26,4.4417006015686065e-21,-27.63102111592847,True,6,3862,1614,68.3617057800293
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),k_ex=4+dedup,4,background,15,2,5.490441085459132e-30,2.4755811053783133e-25,-27.631021115928547,True,7,10400,8861,149.34940695762634
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),beam=5,3,none,5,2,1.3351724401603824,60201.495905979566,-2.5559659129379173,False,8,4327,0,73.88577008247375
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),beam=40,3,none,40,2,9.336286160202186e-26,4.2096314763878024e-21,-27.631021115928448,True,5,6965,0,87.75734400749207
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),poly_deg=0,3,none,15,0,4.675570793229938e-22,2.108164814523422e-17,-27.63102111543683,True,7,8031,0,340.81519412994385
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),poly_deg=1,3,none,15,1,1.3912689073961092e-24,6.27308255573809e-20,-27.63102111592726,True,7,8001,0,234.24931287765503
20300756,1,full,8,6,sqrt((((x0 * x0) / (x0 * x0)) - ((0.41 + 0.88) / (x0 * x0)))),poly_deg=3,3,none,15,3,1.3304761797328486,59989.74655106655,-2.3769873122578127,False,9,7457,0,121.62739586830139
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),default,3,none,15,2,3.153268787007676,7.80228571179384,-1.360789122782841,False,8,7377,0,224.87622094154358
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),k_ex=2,2,none,15,2,4.4315341741474565,10.96515968151517,-1.0877880689671415,False,4,7512,0,386.89243388175964
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),k_ex=4,4,none,15,2,4.4315341741474565,10.96515968151517,-1.0877880689671415,False,4,19114,0,125.52443385124207
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),dedup=affine,3,affine,15,2,4.4315341741474565,10.96515968151517,-1.0877880689671415,False,4,6261,1264,211.22480988502502
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),dedup=background,3,background,15,2,4.4315341741474565,10.96515968151517,-1.0877880689671415,False,4,5804,1654,90.09198784828186
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),k_ex=4+dedup,4,background,15,2,3.8815401863106835,9.604282914348248,-1.2543914021727813,False,8,10622,8385,50.23893690109253
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),beam=5,3,none,5,2,4.4315341741474565,10.96515968151517,-1.0877880689671415,False,4,4363,0,51.85323214530945
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),beam=40,3,none,40,2,4.4315341741474565,10.96515968151517,-1.0877880689671415,False,4,15779,0,322.33094692230225
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),poly_deg=0,3,none,15,0,0.5847481049418748,1.446870562695044,-1.2808834530458728,False,4,7804,0,110.485759973526
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),poly_deg=1,3,none,15,1,1.4953072301606931,3.699911115949025,-1.5418965177050892,False,8,7663,0,135.88657402992249
20300757,1,full,8,9,cos((log((exp((cos(2.05) * x0)) * x0)) - exp(x0))),poly_deg=3,3,none,15,3,3.4104679726061575,8.438686116081723,-1.3109286113529828,False,10,7491,0,82.39218997955322
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),default,3,none,15,2,9.185232574923898,0.25235145363230493,0.13232188329675354,False,8,7877,0,324.94574213027954
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),k_ex=2,2,none,15,2,0.0005654771961920692,1.5535697250014493e-05,-6.9609976826311355,False,9,7688,0,255.48936486244202
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),k_ex=4,4,none,15,2,4.295754333392051,0.11801985868471478,-1.035710692891018,False,8,19307,0,81.74417996406555
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),dedup=affine,3,affine,15,2,8.476658385746216,0.23288436608860152,0.2750990559423258,False,9,6470,1272,134.0257740020752
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),dedup=background,3,background,15,2,8.47665846827392,0.23288436835593507,0.27509885332915757,False,9,5920,1712,137.2583770751953
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),k_ex=4+dedup,4,background,15,2,4.295754333392051,0.11801985868471478,-1.035710692891018,False,8,10671,8545,64.79051804542542
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),beam=5,3,none,5,2,6.202522333554068,0.17040564997040084,0.7338952597266043,False,6,4512,0,41.47891879081726
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),beam=40,3,none,40,2,9.185232855274071,0.2523514613345349,0.1323219132740064,False,8,15826,0,325.70710277557373
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),poly_deg=0,3,none,15,0,12.581540707484185,0.34566028247727393,0.2022504040058689,False,7,7592,0,52.566654920578
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),poly_deg=1,3,none,15,1,9.063737932396695,0.24901355778696962,0.8462263091196531,False,4,7674,0,86.72780108451843
20300758,1,full,8,34,(x0 + sqrt(((x0 - 1.74) * exp(exp((cos(x0))^2))))),poly_deg=3,3,none,15,3,43.13525540449678,1.1850809781172784,-1.1375065393840835,False,9,7622,0,56.06387972831726
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),default,3,none,15,2,0.007846351999280703,0.4578000833646307,-5.979232363650551,False,9,8039,0,250.38885927200317
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),k_ex=2,2,none,15,2,1.4370711466034238e-29,8.384677245887816e-28,-27.631021115928547,True,4,2003,0,23.168517112731934
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),k_ex=4,4,none,15,2,0.0078463519984935,0.4578000833187008,-5.979232363715499,False,9,19714,0,95.78209161758423
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),dedup=affine,3,affine,15,2,3.4088960015654075e-32,1.988940687138512e-30,-27.631021115928547,True,7,6527,1511,113.55539512634277
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),dedup=background,3,background,15,2,2.1975823630430555e-29,1.2821925260222592e-27,-27.631021115928547,True,6,4171,1526,39.74725580215454
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),k_ex=4+dedup,4,background,15,2,0.007846351999280703,0.4578000833646307,-5.979232363650551,False,9,10817,8739,68.6325318813324
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),beam=5,3,none,5,2,0.007262582256947811,0.4237396898556157,-6.060247965438963,False,9,4663,0,71.5098249912262
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),beam=40,3,none,40,2,2.1334681551944044e-29,1.2447847093698066e-27,-27.631021115928547,True,7,16399,0,317.80838108062744
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),poly_deg=0,3,none,15,0,2.956302464634407e-29,1.7248722908235116e-27,-27.631021115928547,True,7,8127,0,133.22128319740295
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),poly_deg=1,3,none,15,1,0.0970497021929579,5.662422710390978,-4.386747819349709,False,8,8049,0,89.51908493041992
20300759,1,full,8,9,(log(sqrt((((2.28 - x0) - x0) * sqrt(x0)))) + (x0 - x0)),poly_deg=3,3,none,15,3,4.5280783708184234e-26,2.6419343101511234e-24,-27.631021115928416,True,7,8188,0,88.23857688903809
