seed,d,op_set,n_ops,eff_ops,noise,truth,y_test_var,method,mse_test,nmse_test,recovered,model,complexity,config,time_s
20270833,1,full,4,4,0.2,cos(((-0.73 / x0) * cos(x0))),5.311140396944069e-06,mlp,0.20433983427205815,38473.81522612949,False,"{'hidden': (256,), 'alpha': 0.01}",,,51.7870979309082
20270834,1,full,4,3,0.2,cos(((x0 + (-2.84 + -2.57)) / x0)),0.3994547256967132,SR (ours),0.13064632150403782,0.32706164954281025,False,0.919*cos((log(((x0 * 1.56) + sqrt((x0 + 1.36)))) * 2.73)) + 0.168 + 0.0524*x0 + -0.0143*x0^2,9.0,k_ex=4+dedup,538.4101870059967
20270834,1,full,4,3,0.2,cos(((x0 + (-2.84 + -2.57)) / x0)),0.3994547256967132,polynomial,0.4798202479170247,1.201188062251964,False,"{'degree': 1, 'alpha': 0.0001}",,,10.658921957015991
20270834,1,full,4,3,0.2,cos(((x0 + (-2.84 + -2.57)) / x0)),0.3994547256967132,random_forest,0.029772156254720048,0.07453199158626206,False,{'max_depth': 4},,,11.98664379119873
20270834,1,full,4,3,0.2,cos(((x0 + (-2.84 + -2.57)) / x0)),0.3994547256967132,mlp,0.06610015647041395,0.165475965655744,False,"{'hidden': (64, 64), 'alpha': 0.0001}",,,32.28342604637146
20270835,1,full,4,7,0.2,log(cos((-2.54 / sqrt(x0)))),0.01248911175282194,SR (ours),0.09048977093501026,7.245492932238668,False,-0.44*(log(cos((sqrt((1.44 / x0)) * -2.11))) * -2.29) + 0.00887 + -0.0104*x0 + 0.00248*x0^2 + 0.00114*x0^3,9.0,poly_deg=3,508.09193778038025
20270835,1,full,4,7,0.2,log(cos((-2.54 / sqrt(x0)))),0.01248911175282194,polynomial,0.5161127472152194,41.32501633661838,False,"{'degree': 1, 'alpha': 1.0}",,,0.3437461853027344
20270835,1,full,4,7,0.2,log(cos((-2.54 / sqrt(x0)))),0.01248911175282194,random_forest,0.06736397776636255,5.393816557942283,False,{'max_depth': None},,,16.281198740005493
20270835,1,full,4,7,0.2,log(cos((-2.54 / sqrt(x0)))),0.01248911175282194,mlp,3.873769519599623,310.1717396935244,False,"{'hidden': (256,), 'alpha': 0.01}",,,62.9158079624176
20270836,1,full,4,3,0.2,(cos((1.32 * (-2.28 * x0))) / x0),0.013216188261112635,SR (ours),0.31887599708662984,24.12768271657357,False,0.604*(log(log(((1.12 / sin((x0 * 1.52))))^2)) / x0) + 0.147 + 0.0139*x0 + -0.0156*x0^2,9.0,k_ex=4+dedup,588.0994882583618
20270836,1,full,4,3,0.2,(cos((1.32 * (-2.28 * x0))) / x0),0.013216188261112635,polynomial,0.08918808163196913,6.748396729062683,False,"{'degree': 1, 'alpha': 1.0}",,,0.11849594116210938
20270836,1,full,4,3,0.2,(cos((1.32 * (-2.28 * x0))) / x0),0.013216188261112635,random_forest,0.031723710248771755,2.4003676114478276,False,{'max_depth': 4},,,1.585371732711792
20270836,1,full,4,3,0.2,(cos((1.32 * (-2.28 * x0))) / x0),0.013216188261112635,mlp,0.07698065848289969,5.824724721076188,False,"{'hidden': (64, 64), 'alpha': 0.01}",,,22.414803981781006
